# LAMMPS data file written by OVITO Pro 3.15.4

2669 atoms
498 bonds
1 atom types
10 bond types

20.0 0.0 0.0 avec
0.0 20.0 0.0 bvec
0.0 0.0 60.0 cvec
0.0 0.0 0.0 abc origin

Atoms  # sphere

256 1 1.0 0.0 2.30699 12.3836 0.49999 0 0 0
359 1 1.0 0.0 4.09381 12.6091 0.499983 0 0 0
351 1 1.0 0.0 5.86514 12.5578 0.499983 0 0 0
274 1 1.0 0.0 7.58334 12.691 0.499864 0 0 0
601 1 1.0 0.0 8.89996 12.2991 0.499989 0 0 0
43 1 1.0 0.0 10.3709 12.3498 0.499932 0 0 0
26 1 1.0 0.0 11.3644 12.54 0.499909 0 0 0
218 1 1.0 0.0 12.3389 12.1636 0.499896 0 0 0
432 1 1.0 0.0 13.3258 12.5886 0.49999 0 0 0
98 1 1.0 0.0 15.2219 12.4216 0.499902 0 0 0
407 1 1.0 0.0 16.8095 12.2047 0.49985 0 0 0
620 1 1.0 0.0 17.8782 12.1882 0.499995 0 0 0
163 1 1.0 0.0 19.2727 12.5827 0.499995 0 0 0
131 1 1.0 0.0 0.0883928 13.2179 0.499968 0 0 0
485 1 1.0 0.0 2.72006 13.331 0.499995 0 0 0
